fir_id,fir_number,district_id,police_station,date_filed,date_of_incident,crime_type,legal_code,sections_cited,status,narrative_text,modus_operandi,event_context,investigation_stage,created_at,updated_at,created_by,updated_by
FIR-003538,29/2025/003538,42963000000035040,Vijayapura Police Station 3,2025-05-20,2025-05-19 00:00:00,Cybercrime,BNS,67A (IT Act - unaffected by BNS),UNDER_INVESTIGATION,"On 2025-05-20, at approximately 19:00 hours, at Vijayapura Market Area in Vijayapura district, Shivakumar Achar reported that the complainant reported a fraudulent online transaction linked to the accused, causing loss and distress to the complainant. The accused, identified as Tanay Bhandari, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Additional facts surrounding the incident are being ascertained by investigating officers. Statements from persons nearby at the time are being recorded. This FIR was registered on 2025-05-20 at Vijayapura Police Station 3.",the accused reportedly impersonated the complainant online,NONE,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003539,29/2025/003539,42963000000035040,Vijayapura Police Station 5,2025-06-02,2025-05-29 00:00:00,Robbery / dacoity,BNS,TBD - verify,UNDER_INVESTIGATION,"On 2025-06-02, at approximately 04:00 hours, at Vijayapura Commercial Complex in Vijayapura district, Vedant Varghese reported that a group reportedly surrounded the complainant and took valuables by force, causing loss and distress to the complainant. The accused, identified as Sunandamma Naik, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Additional facts surrounding the incident are being ascertained by investigating officers. Statements from persons nearby at the time are being recorded. Case registered on 2025-06-02 at Vijayapura Police Station 5.",a group reportedly surrounded the complainant and took valuables by force,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003540,29/2025/003540,42963000000035040,Vijayapura Police Station 1,2025-07-06,2025-07-05 00:00:00,Theft,BNS,TBD - verify,OPEN,"On 2025-07-06, at approximately 11:30 hours, at ATM Vicinity, Vijayapura Main Road in Vijayapura district, Nagaraj Naik reported that the accused allegedly took the property without the owner's consent, causing loss and distress to the complainant. The accused could not be identified by the complainant; the matter is under active inquiry. Investigation into the circumstances of the case is currently in progress. A witness present at the scene has been recorded. FIR registered on 2025-07-06 at Vijayapura Police Station 1.",the accused allegedly took the property without the owner's consent,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003541,29/2025/003541,42963000000035040,Vijayapura Police Station 5,2025-08-19,2025-08-14 00:00:00,Fraud / cheating,BNS,TBD - verify,CLOSED,"On 2025-08-19, at approximately 20:00 hours, at Vijayapura Residential Layout in Vijayapura district, Ucchal Sathe reported that the accused allegedly induced the complainant to part with money under false pretenses, causing loss and distress to the complainant. The accused, identified as Advika Raval, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Further details of the incident are being verified during investigation. A witness present at the scene has been recorded. The complaint was formally registered on 2025-08-19 at Vijayapura Police Station 5.",the complainant reported being deceived into a fraudulent transaction,NONE,CASE_CLOSED_MEDIATED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003542,29/2025/003542,42963000000035040,Vijayapura Police Station 1,2025-08-18,2025-08-13 00:00:00,Fraud / cheating,BNS,TBD - verify,CHARGESHEETED,"On 2025-08-18, at approximately 08:15 hours, at KSRTC Bus Stand, Vijayapura in Vijayapura district, Bhanumati Sibal reported that the accused allegedly induced the complainant to part with money under false pretenses, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. The matter is being examined further as part of the ongoing investigation. This FIR was registered on 2025-08-18 at Vijayapura Police Station 1.",the accused allegedly induced the complainant to part with money under false pretenses,GANESHA_CHATURTHI,CHARGESHEET_FILED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003543,29/2025/003543,42963000000035040,Vijayapura Police Station 1,2025-09-25,2025-09-20 00:00:00,Vehicle theft / snatching,BNS,TBD - verify,OPEN,"On 2025-09-25, at approximately 17:30 hours, at Vijayapura College Road in Vijayapura district, Jayamma Hegde reported that the accused reportedly snatched the item and fled on a two-wheeler, causing loss and distress to the complainant. The accused, identified as Harish Gowda, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. The case is being investigated further to establish the complete sequence of events. This FIR was registered on 2025-09-25 at Vijayapura Police Station 1.",the vehicle was reported missing from where it was parked,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003544,29/2025/003544,42963000000035040,Vijayapura Police Station 2,2025-09-12,2025-09-12 00:00:00,Cybercrime,BNS,"66C,66D (IT Act - unaffected by BNS) + 318 BNS",UNDER_INVESTIGATION,"On 2025-09-12, at approximately 10:45 hours, at Near Vijayapura Government School in Vijayapura district, Barkha Wable reported that the complainant reported a fraudulent online transaction linked to the accused, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. FIR registered on 2025-09-12 at Vijayapura Police Station 2.",the accused allegedly gained unauthorized access to the complainant's account,NONE,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003545,29/2025/003545,42963000000035040,Vijayapura Police Station 2,2025-10-18,2025-10-18 00:00:00,Theft,BNS,TBD - verify,CLOSED,"On 2025-10-18, at approximately 18:15 hours, at Vijayapura Railway Station in Vijayapura district, Shanthakumari Devadiga reported that the accused allegedly took the property without the owner's consent, causing loss and distress to the complainant. The accused, identified as Henry Handa, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Additional facts surrounding the incident are being ascertained by investigating officers. Statements from persons nearby at the time are being recorded. This FIR was registered on 2025-10-18 at Vijayapura Police Station 2.",the accused reportedly slipped away with the belongings unnoticed,NONE,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003546,29/2025/003546,42963000000035040,Vijayapura Police Station 4,2025-10-05,2025-10-02 00:00:00,Robbery / dacoity,BNS,TBD - verify,UNDER_INVESTIGATION,"On 2025-10-05, at approximately 14:30 hours, at Near Vijayapura Government School in Vijayapura district, Channabasappa Setty reported that the accused reportedly threatened the complainant with a weapon during the robbery, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. Formal registration of this case took place on 2025-10-05 at Vijayapura Police Station 4.",a group reportedly surrounded the complainant and took valuables by force,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003547,29/2025/003547,42963000000035040,Vijayapura Police Station 2,2025-11-25,2025-11-21 00:00:00,Other,BNS,"103 (murder),105 (culpable homicide)",CHARGESHEETED,"On 2025-11-25, at approximately 20:45 hours, at Highway NH-4 near Vijayapura in Vijayapura district, Girik Vaidya reported that the complainant alleged the accused caused damage to property, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. Relevant facts of the case continue to be verified as the investigation proceeds. This FIR was registered on 2025-11-25 at Vijayapura Police Station 2.",the accused was reportedly involved in the disturbance described,DEEPAVALI,CHARGESHEET_FILED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003548,29/2025/003548,42963000000035040,Vijayapura Police Station 2,2025-11-29,2025-11-29 00:00:00,Vehicle theft / snatching,BNS,304,CLOSED,"On 2025-11-29, at approximately 17:45 hours, at Vijayapura Shopping Complex in Vijayapura district, Bhavya Konda reported that the vehicle was allegedly driven away by the accused, causing loss and distress to the complainant. No description of the accused could be obtained at the time of filing; inquiries into identity are ongoing. Investigation into the circumstances of the case is currently in progress. Statements from persons nearby at the time are being recorded. The complaint was formally registered on 2025-11-29 at Vijayapura Police Station 2.",the vehicle was allegedly driven away by the accused,DEEPAVALI,CASE_CLOSED_MEDIATED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003549,29/2025/003549,42963000000035040,Vijayapura Police Station 5,2025-12-11,2025-12-08 00:00:00,Vehicle theft / snatching,BNS,TBD - verify,UNDER_INVESTIGATION,"On 2025-12-11, at approximately 22:30 hours, at Vijayapura Railway Station in Vijayapura district, Yug Chacko reported that the vehicle was allegedly driven away by the accused, causing loss and distress to the complainant. The accused could not be identified by the complainant; the matter is under active inquiry. Additional facts surrounding the incident are being ascertained by investigating officers. Formal registration of this case took place on 2025-12-11 at Vijayapura Police Station 5.",the accused reportedly snatched the item and fled on a two-wheeler,HARVEST_SEASON,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003550,29/2025/003550,42963000000035040,Vijayapura Police Station 3,2025-12-15,2025-12-10 00:00:00,Cybercrime,BNS,67A (IT Act - unaffected by BNS),OPEN,"On 2025-12-15, at approximately 22:45 hours, at Vijayapura Railway Station in Vijayapura district, Veeranna Gowda reported that the complainant reported a fraudulent online transaction linked to the accused, causing loss and distress to the complainant. As of filing, the accused had not been identified; investigators are pursuing available leads. Investigation into the circumstances of the case is currently in progress. Formal registration of this case took place on 2025-12-15 at Vijayapura Police Station 3.",the complainant reported a fraudulent online transaction linked to the accused,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-003551,30/2021/003551,42963000000035041,Yadgir Police Station 5,2021-01-29,2021-01-27 00:00:00,Domestic violence / 498A,IPC,"3,Protection of Women from Domestic Violence Act 2005",UNDER_INVESTIGATION,"On 2021-01-29, at approximately 08:15 hours, at Yadgir Extension in Yadgir district, Jagadish Rai reported that the complainant reported repeated cruelty over dowry demands, causing loss and distress to the complainant. The accused is presently unidentified; efforts are underway to establish identity. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. This FIR was registered on 2021-01-29 at Yadgir Police Station 5.",the complainant reported repeated cruelty over dowry demands,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
