accused_id,name,age,age_group,gender,address_district_id,address_taluk,occupation,prior_offense_count,first_offense_date,last_offense_date,risk_score,risk_score_updated_at,created_at,updated_at,created_by,updated_by
ACC-03762,Amrita Bal,62,56-65,FEMALE,42963000000035024,Dharwad Taluk HQ,Learning disability nurse,1,2024-04-19,2024-04-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03763,Wahab Banerjee,61,56-65,MALE,42963000000035021,Chitradurga East,Cytogeneticist,2,2022-04-06,2023-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03764,Arin Zacharia,45,36-45,MALE,42963000000035026,Hassan North,Multimedia programmer,1,2025-07-25,2025-07-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03765,Gaurangi Chaudhry,18,18-25,FEMALE,42963000000035035,Ramanagara Taluk HQ,"Administrator, local government",1,2023-07-19,2023-07-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03766,Kaveri Kulkarni,27,26-35,FEMALE,42963000000035034,Raichur East,Magazine journalist,1,2025-06-07,2025-06-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03767,Yallappa Bhat,29,26-35,MALE,42963000000035024,Dharwad Rural,Environmental health practitioner,1,2023-09-12,2023-09-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03768,Raghavendra Setty,32,26-35,MALE,42963000000035018,Chamarajanagar Rural,Chief Executive Officer,1,2021-09-21,2021-09-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03769,Thimmaiah Rai,63,56-65,MALE,42963000000035014,Belagavi South,Personnel officer,1,2023-02-04,2023-02-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03770,Veeranna Devadiga,45,36-45,MALE,42963000000035015,Bengaluru Rural North,Brewing technologist,1,2022-09-28,2022-09-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03771,Vyanjana Shetty,18,18-25,FEMALE,42963000000035026,Hassan East,Pathologist,1,2024-05-23,2024-05-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03772,Ekani Acharya,26,26-35,FEMALE,42963000000035038,Udupi Rural,Insurance risk surveyor,1,2024-06-06,2024-06-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03773,Kariyappa Devadiga,47,46-55,MALE,42963000000035033,Mysuru East,Publishing copy,1,2022-03-03,2022-03-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03774,Lavanya Dave,48,46-55,FEMALE,42963000000035024,Dharwad Taluk HQ,IT trainer,1,2022-08-06,2022-08-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03775,Chanakya Sridhar,25,18-25,MALE,42963000000035038,Udupi North,"Research officer, government",1,2021-02-12,2021-02-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03776,Dev Kanda,38,36-45,MALE,42963000000035016,Bengaluru Urban Rural,"Scientist, biomedical",1,2022-03-16,2022-03-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03777,Channabasappa Gowda,50,46-55,MALE,42963000000035039,Uttara Kannada Taluk HQ,"Conservation officer, nature",2,2021-08-09,2024-11-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03778,Chandrashekar Kulkarni,46,46-55,MALE,42963000000035039,Uttara Kannada North,Customer service manager,1,2025-11-02,2025-11-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03779,Prakash Nayak,63,56-65,MALE,42963000000035037,Tumakuru South,Equality and diversity officer,2,2024-05-13,2024-08-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03780,Champak Raval,49,46-55,MALE,42963000000035017,Bidar Taluk HQ,Heritage manager,1,2023-11-19,2023-11-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03781,Jeet Kara,40,36-45,MALE,42963000000035033,Mysuru Rural,Fitness centre manager,1,2021-03-11,2021-03-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03782,Matthew Narasimhan,60,56-65,MALE,42963000000035024,Dharwad West,"Psychologist, counselling",1,2021-07-11,2021-07-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03783,Dominic Narang,63,56-65,MALE,42963000000035039,Uttara Kannada Rural,"Pharmacist, hospital",1,2021-12-16,2021-12-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03784,Eta Banerjee,55,46-55,FEMALE,42963000000035028,Kalaburagi East,Musician,1,2024-09-08,2024-09-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03785,Hardik Gopal,41,36-45,MALE,42963000000035033,Mysuru East,"Administrator, education",1,2024-12-01,2024-12-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03786,Anay Khanna,43,36-45,MALE,42963000000035033,Mysuru Taluk HQ,"Designer, television/film set",1,2022-03-20,2022-03-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03787,Neel Apte,56,56-65,MALE,42963000000035029,Kodagu West,"Teacher, music",1,2021-04-23,2021-04-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03788,Warhi Padmanabhan,33,26-35,FEMALE,42963000000035017,Bidar Taluk HQ,Emergency planning/management officer,1,2021-05-10,2021-05-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03789,Kaveri Kulkarni,19,18-25,FEMALE,42963000000035029,Kodagu South,Technical brewer,1,2022-07-30,2022-07-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03790,Rathnamma Poojary,26,26-35,FEMALE,42963000000035042,Vijayanagara East,"Optician, dispensing",1,2025-10-12,2025-10-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03791,Hredhaan Setty,57,56-65,MALE,42963000000035017,Bidar North,Wellsite geologist,1,2022-01-31,2022-01-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03792,Thomas Dalal,23,18-25,MALE,42963000000035027,Haveri North,Health service manager,1,2022-09-23,2022-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03793,Om Grewal,57,56-65,MALE,42963000000035032,Mandya South,Freight forwarder,1,2022-02-17,2022-02-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03794,Yagnesh Shan,62,56-65,MALE,42963000000035020,Chikkamagaluru East,Chief Operating Officer,1,2023-12-31,2023-12-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03795,Yallappa Hegde,21,18-25,MALE,42963000000035033,Mysuru Taluk HQ,"Lighting technician, broadcasting/film/video",1,2023-10-31,2023-10-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03796,Azad Pau,39,36-45,MALE,42963000000035013,Ballari Taluk HQ,Physiological scientist,1,2025-07-01,2025-07-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03797,Dev Chandra,22,18-25,MALE,42963000000035022,Dakshina Kannada North,Ergonomist,1,2024-09-23,2024-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03798,Christopher Dara,44,36-45,MALE,42963000000035012,Bagalkot North,Statistician,1,2023-03-29,2023-03-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03799,Dev Palan,43,36-45,MALE,42963000000035022,Dakshina Kannada North,Information systems manager,2,2025-05-09,2025-10-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03800,Tejas Butala,60,56-65,MALE,42963000000035019,Chikballapur South,Retail merchandiser,1,2025-08-12,2025-08-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03801,Rushil Vaidya,56,56-65,MALE,42963000000035024,Dharwad North,"Engineer, broadcasting (operations)",1,2025-09-26,2025-09-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03802,Indrajit Badal,32,26-35,MALE,42963000000035021,Chitradurga Rural,"Engineer, civil (contracting)",1,2022-07-04,2022-07-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03803,Faqid Wali,31,26-35,MALE,42963000000035022,Dakshina Kannada West,"Scientist, water quality",1,2023-09-09,2023-09-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03804,Pratyush Zacharia,29,26-35,MALE,42963000000035015,Bengaluru Rural East,Event organiser,1,2021-01-24,2021-01-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03805,Manjunath Urs,54,46-55,MALE,42963000000035015,Bengaluru Rural West,Set designer,2,2021-08-16,2025-02-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03806,Parvatamma Nayak,44,36-45,FEMALE,42963000000035042,Vijayanagara North,Dietitian,1,2021-05-27,2021-05-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03807,Sureshgowda Urs,27,26-35,MALE,42963000000035012,Bagalkot North,Minerals surveyor,2,2021-12-05,2024-02-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03808,Thimmaiah Naik,60,56-65,MALE,42963000000035023,Davanagere South,"Designer, interior/spatial",1,2023-08-17,2023-08-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03809,Yallappa Naik,43,36-45,MALE,42963000000035026,Hassan Rural,Chiropodist,1,2024-11-05,2024-11-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03810,Chandrashekar Setty,49,46-55,MALE,42963000000035031,Koppal Taluk HQ,Diagnostic radiographer,1,2021-06-21,2021-06-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03811,Faqid Zachariah,62,56-65,MALE,42963000000035038,Udupi North,Travel agency manager,1,2021-11-06,2021-11-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03812,Harrison Mallick,19,18-25,MALE,42963000000035026,Hassan Taluk HQ,Artist,1,2021-02-05,2021-02-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03813,Basavaraj Rai,37,36-45,MALE,42963000000035031,Koppal Taluk HQ,Oncologist,1,2021-01-18,2021-01-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03814,Robert Vig,55,46-55,MALE,42963000000035012,Bagalkot South,"Pharmacist, community",1,2023-09-16,2023-09-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03815,Vivaan Nagy,31,26-35,MALE,42963000000035035,Ramanagara Taluk HQ,Copy,1,2024-11-23,2024-11-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03816,Chandrashekar Nayak,43,36-45,MALE,42963000000035041,Yadgir Rural,Hydrologist,2,2023-04-21,2024-01-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03817,Shanthakumari Kulkarni,64,56-65,FEMALE,42963000000035017,Bidar Rural,Academic librarian,1,2021-07-22,2021-07-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03818,Jeremiah Muni,31,26-35,MALE,42963000000035022,Dakshina Kannada North,"Engineer, manufacturing",1,2022-05-12,2022-05-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03819,Bhagyalakshmi Achar,18,18-25,FEMALE,42963000000035015,Bengaluru Rural Taluk HQ,Video editor,1,2022-10-31,2022-10-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03820,Ayushman Roy,51,46-55,MALE,42963000000035035,Ramanagara Taluk HQ,Counselling psychologist,1,2021-04-28,2021-04-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03821,Akkamahadevi Setty,53,46-55,FEMALE,42963000000035024,Dharwad South,Cytogeneticist,1,2024-09-22,2024-09-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03822,Manjunath Rai,52,46-55,MALE,42963000000035041,Yadgir Rural,Quarry manager,1,2024-09-21,2024-09-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03823,Jairaj Raman,35,26-35,MALE,42963000000035014,Belagavi West,"Designer, jewellery",1,2024-11-06,2024-11-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03824,Manjunath Gowda,29,26-35,MALE,42963000000035029,Kodagu South,Personnel officer,1,2021-11-30,2021-11-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03825,Gunbir Kothari,63,56-65,MALE,42963000000035017,Bidar East,Maintenance engineer,1,2022-03-11,2022-03-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03826,Isaiah Majumdar,23,18-25,MALE,42963000000035018,Chamarajanagar North,Counselling psychologist,1,2022-06-25,2022-06-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03827,Chandrakala Naik,52,46-55,FEMALE,42963000000035039,Uttara Kannada North,Operational investment banker,1,2021-01-08,2021-01-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03828,Faqid Jha,61,56-65,MALE,42963000000035030,Kolar South,"Producer, radio",1,2025-02-26,2025-02-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03829,Lakshit Narang,54,46-55,MALE,42963000000035020,Chikkamagaluru Rural,"Administrator, arts",1,2024-08-23,2024-08-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03830,Nachiket Viswanathan,34,26-35,MALE,42963000000035033,Mysuru South,"Civil engineer, contracting",1,2023-03-31,2023-03-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03831,Jack Sarma,63,56-65,MALE,42963000000035017,Bidar Taluk HQ,Hydrogeologist,1,2021-12-08,2021-12-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03832,Utkarsh Dube,20,18-25,MALE,42963000000035042,Vijayanagara North,Building services engineer,1,2023-02-19,2023-02-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03833,Channabasappa Reddy,61,56-65,MALE,42963000000035034,Raichur East,Licensed conveyancer,1,2023-08-11,2023-08-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03834,Anmol Raj,30,26-35,MALE,42963000000035028,Kalaburagi South,Freight forwarder,1,2022-01-26,2022-01-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03835,Vidhi Sandhu,26,26-35,FEMALE,42963000000035015,Bengaluru Rural Taluk HQ,Textile designer,1,2021-09-04,2021-09-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03836,Yagnesh Manne,65,56-65,MALE,42963000000035020,Chikkamagaluru West,Equality and diversity officer,1,2025-08-24,2025-08-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03837,Chanchal Patil,32,26-35,FEMALE,42963000000035024,Dharwad South,Financial controller,2,2023-06-14,2024-10-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03838,Tarak Sama,59,56-65,MALE,42963000000035013,Ballari East,Barista,1,2021-04-23,2021-04-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03839,Logan Majumdar,49,46-55,MALE,42963000000035023,Davanagere Taluk HQ,Food technologist,1,2025-03-20,2025-03-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03840,Jayamma Nayak,50,46-55,FEMALE,42963000000035024,Dharwad West,Rural practice surveyor,1,2025-09-17,2025-09-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03841,Manjunath Reddy,52,46-55,MALE,42963000000035035,Ramanagara West,Land/geomatics surveyor,1,2023-03-08,2023-03-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03842,Jeremiah Parikh,51,46-55,MALE,42963000000035039,Uttara Kannada Taluk HQ,Charity officer,1,2025-07-23,2025-07-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03843,Kaveri Devadiga,23,18-25,FEMALE,42963000000035033,Mysuru East,"Administrator, Civil Service",2,2021-12-05,2025-04-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03844,Shivakumar Reddy,29,26-35,MALE,42963000000035028,Kalaburagi East,Chiropractor,1,2025-05-20,2025-05-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03845,Keya Talwar,50,46-55,FEMALE,42963000000035036,Shivamogga West,Environmental consultant,1,2025-07-29,2025-07-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03846,Kiaan Chawla,62,56-65,MALE,42963000000035032,Mandya East,Ranger/warden,1,2022-08-29,2022-08-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03847,Yochana Raja,23,18-25,FEMALE,42963000000035040,Vijayapura South,Archivist,1,2025-08-09,2025-08-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03848,Chandran Chandran,28,26-35,MALE,42963000000035017,Bidar West,Commercial/residential surveyor,1,2025-02-13,2025-02-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03849,Pranit Sama,61,56-65,MALE,42963000000035038,Udupi West,"Nurse, mental health",1,2021-10-23,2021-10-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03850,Oscar Sarraf,18,18-25,MALE,42963000000035024,Dharwad North,Psychiatrist,2,2022-01-04,2023-10-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03851,Pushpalatha Rai,38,36-45,FEMALE,42963000000035027,Haveri West,"Teacher, secondary school",1,2022-05-11,2022-05-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03852,Puttaswamy Achar,48,46-55,MALE,42963000000035024,Dharwad East,"Scientist, research (medical)",1,2025-06-27,2025-06-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03853,Ryan Sankaran,42,36-45,MALE,42963000000035020,Chikkamagaluru North,Agricultural engineer,1,2023-09-17,2023-09-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03854,Hemangini Bajwa,53,46-55,FEMALE,42963000000035022,Dakshina Kannada Taluk HQ,Land/geomatics surveyor,2,2021-11-07,2025-05-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03855,Prakash Hegde,38,36-45,MALE,42963000000035013,Ballari East,Child psychotherapist,1,2024-06-08,2024-06-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03856,Samuel Balakrishnan,24,18-25,MALE,42963000000035038,Udupi South,"Programmer, multimedia",1,2021-12-09,2021-12-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03857,Gopalakrishna Kulkarni,48,46-55,MALE,42963000000035026,Hassan North,Forensic scientist,1,2024-09-22,2024-09-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03858,Orinder Pandey,55,46-55,MALE,42963000000035041,Yadgir East,Fish farm manager,1,2025-10-26,2025-10-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03859,Udant Batta,40,36-45,MALE,42963000000035034,Raichur East,"Journalist, broadcasting",1,2022-04-28,2022-04-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03860,Karan Dyal,23,18-25,MALE,42963000000035030,Kolar South,"Engineer, manufacturing systems",1,2022-10-07,2022-10-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03861,Raghavendra Setty,51,46-55,MALE,42963000000035023,Davanagere Taluk HQ,"Surveyor, insurance",1,2025-09-26,2025-09-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03862,Nagaveni Achar,18,18-25,FEMALE,42963000000035033,Mysuru Rural,Sports development officer,1,2023-11-13,2023-11-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03863,Sai Pall,58,56-65,MALE,42963000000035016,Bengaluru Urban West,Drilling engineer,2,2021-10-08,2023-06-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03864,Chaitanya Nath,49,46-55,MALE,42963000000035022,Dakshina Kannada Taluk HQ,Management consultant,1,2024-03-30,2024-03-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03865,Jagadish Achar,58,56-65,MALE,42963000000035018,Chamarajanagar North,Warehouse manager,2,2025-07-25,2025-10-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03866,Nitara Mohan,19,18-25,FEMALE,42963000000035016,Bengaluru Urban North,Chiropractor,2,2021-08-08,2025-08-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03867,Thimmaiah Reddy,39,36-45,MALE,42963000000035030,Kolar Rural,Chemical engineer,1,2021-09-23,2021-09-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03868,Akkamahadevi Reddy,20,18-25,FEMALE,42963000000035024,Dharwad Rural,"Optician, dispensing",1,2023-05-02,2023-05-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03869,Kariyappa Naik,59,56-65,MALE,42963000000035028,Kalaburagi North,Intelligence analyst,1,2022-05-14,2022-05-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03870,Harish Nayak,30,26-35,MALE,42963000000035023,Davanagere West,Wellsite geologist,1,2024-04-18,2024-04-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03871,Girik Raja,19,18-25,MALE,42963000000035022,Dakshina Kannada Taluk HQ,"Engineer, electrical",1,2025-02-26,2025-02-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03872,Jagadish Setty,49,46-55,MALE,42963000000035030,Kolar South,Geochemist,1,2022-03-02,2022-03-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03873,Parth Nazareth,29,26-35,MALE,42963000000035039,Uttara Kannada East,Primary school teacher,1,2023-08-13,2023-08-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03874,Fariq Ganguly,26,26-35,MALE,42963000000035019,Chikballapur East,IT trainer,1,2021-11-08,2021-11-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03875,Daksh Gupta,41,36-45,MALE,42963000000035018,Chamarajanagar Rural,Television camera operator,1,2022-04-29,2022-04-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03876,Pushpalatha Devadiga,58,56-65,FEMALE,42963000000035020,Chikkamagaluru Rural,Insurance claims handler,2,2021-10-07,2024-12-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03877,Hemal Rao,23,18-25,FEMALE,42963000000035035,Ramanagara South,Water engineer,1,2025-11-01,2025-11-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-03878,Hardik Chander,43,36-45,MALE,42963000000035040,Vijayapura South,Chemical engineer,1,2021-03-11,2021-03-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
